Year,Month,Item,Quantity,Unit
2012,July,Crude Production,242146,Barrels/Day
2012,July,Crude Import,811491,Barrels/Day
2012,July,Crude Export,56246,Barrels/Day
2012,July,Crude Throughput,922854,Barrels/Day
2012,July,Oil Products Production,1096213,Barrels/Day
2012,July,Oil Products Import,107652,Barrels/Day
2012,July,Oil Products Supply,1203866,Barrels/Day
2012,July,Oil Products Consumption,967348,Barrels/Day
2012,July,Mogas Consumption,128873,Barrels/Day
2012,July,Diesel Oil Consumption,334826,Barrels/Day
2012,July,Others Consumption,503648,Barrels/Day
2012,July,Oil Products Export,231038,Barrels/Day
2012,July,Oil Products Demand,1198387,Barrels/Day
2012,August,Crude Production,239138,Barrels/Day
2012,August,Crude Import,796656,Barrels/Day
2012,August,Crude Export,33107,Barrels/Day
2012,August,Crude Throughput,950729,Barrels/Day
2012,August,Oil Products Production,1132157,Barrels/Day
2012,August,Oil Products Import,152886,Barrels/Day
2012,August,Oil Products Supply,1285043,Barrels/Day
2012,August,Oil Products Consumption,983332,Barrels/Day
2012,August,Mogas Consumption,131003,Barrels/Day
2012,August,Diesel Oil Consumption,336173,Barrels/Day
2012,August,Others Consumption,516156,Barrels/Day
2012,August,Oil Products Export,218331,Barrels/Day
2012,August,Oil Products Demand,1201664,Barrels/Day
2012,September,Crude Production,240967,Barrels/Day
2012,September,Crude Import,758599,Barrels/Day
2012,September,Crude Export,24794,Barrels/Day
2012,September,Crude Throughput,942304,Barrels/Day
2012,September,Oil Products Production,1171208,Barrels/Day
2012,September,Oil Products Import,110271,Barrels/Day
2012,September,Oil Products Supply,1281479,Barrels/Day
2012,September,Oil Products Consumption,965707,Barrels/Day
2012,September,Mogas Consumption,127631,Barrels/Day
2012,September,Diesel Oil Consumption,325923,Barrels/Day
2012,September,Others Consumption,512153,Barrels/Day
2012,September,Oil Products Export,283105,Barrels/Day
2012,September,Oil Products Demand,1248813,Barrels/Day
2012,October,Crude Production,237710,Barrels/Day
2012,October,Crude Import,877855,Barrels/Day
2012,October,Crude Export,23337,Barrels/Day
2012,October,Crude Throughput,924318,Barrels/Day
2012,October,Oil Products Production,1091945,Barrels/Day
2012,October,Oil Products Import,101587,Barrels/Day
2012,October,Oil Products Supply,1193532,Barrels/Day
2012,October,Oil Products Consumption,967620,Barrels/Day
2012,October,Mogas Consumption,132739,Barrels/Day
2012,October,Diesel Oil Consumption,338130,Barrels/Day
2012,October,Others Consumption,496750,Barrels/Day
2012,October,Oil Products Export,255897,Barrels/Day
2012,October,Oil Products Demand,1223518,Barrels/Day
2012,November,Crude Production,250652,Barrels/Day
2012,November,Crude Import,769031,Barrels/Day
2012,November,Crude Export,36407,Barrels/Day
2012,November,Crude Throughput,1001776,Barrels/Day
2012,November,Oil Products Production,1216140,Barrels/Day
2012,November,Oil Products Import,113546,Barrels/Day
2012,November,Oil Products Supply,1329686,Barrels/Day
2012,November,Oil Products Consumption,1003957,Barrels/Day
2012,November,Mogas Consumption,140489,Barrels/Day
2012,November,Diesel Oil Consumption,367874,Barrels/Day
2012,November,Others Consumption,495593,Barrels/Day
2012,November,Oil Products Export,291943,Barrels/Day
2012,November,Oil Products Demand,1295901,Barrels/Day
2012,December,Crude Production,245908,Barrels/Day
2012,December,Crude Import,858377,Barrels/Day
2012,December,Crude Export,24949,Barrels/Day
2012,December,Crude Throughput,1018381,Barrels/Day
2012,December,Oil Products Production,1232180,Barrels/Day
2012,December,Oil Products Import,84714,Barrels/Day
2012,December,Oil Products Supply,1316895,Barrels/Day
2012,December,Oil Products Consumption,1017116,Barrels/Day
2012,December,Mogas Consumption,148169,Barrels/Day
2012,December,Diesel Oil Consumption,372726,Barrels/Day
2012,December,Others Consumption,496220,Barrels/Day
2012,December,Oil Products Export,241842,Barrels/Day
2012,December,Oil Products Demand,1258958,Barrels/Day
2013,January,Crude Production,250641,Barrels/Day
2013,January,Crude Import,915062,Barrels/Day
2013,January,Crude Export,33438,Barrels/Day
2013,January,Crude Throughput,1061553,Barrels/Day
2013,January,Oil Products Production,1289301,Barrels/Day
2013,January,Oil Products Import,122069,Barrels/Day
2013,January,Oil Products Supply,1411370,Barrels/Day
2013,January,Oil Products Consumption,1040868,Barrels/Day
2013,January,Mogas Consumption,139129,Barrels/Day
2013,January,Diesel Oil Consumption,374635,Barrels/Day
2013,January,Others Consumption,527103,Barrels/Day
2013,January,Oil Products Export,215950,Barrels/Day
2013,January,Oil Products Demand,1256818,Barrels/Day
2013,February,Crude Production,254150,Barrels/Day
2013,February,Crude Import,883202,Barrels/Day
2013,February,Crude Export,35923,Barrels/Day
2013,February,Crude Throughput,1142078,Barrels/Day
2013,February,Oil Products Production,1371284,Barrels/Day
2013,February,Oil Products Import,134882,Barrels/Day
2013,February,Oil Products Supply,1506166,Barrels/Day
2013,February,Oil Products Consumption,1071636,Barrels/Day
2013,February,Mogas Consumption,139639,Barrels/Day
2013,February,Diesel Oil Consumption,379359,Barrels/Day
2013,February,Others Consumption,552637,Barrels/Day
2013,February,Oil Products Export,250025,Barrels/Day
2013,February,Oil Products Demand,1321662,Barrels/Day
2013,March,Crude Production,251509,Barrels/Day
2013,March,Crude Import,929746,Barrels/Day
2013,March,Crude Export,49949,Barrels/Day
2013,March,Crude Throughput,1076647,Barrels/Day
2013,March,Oil Products Production,1389647,Barrels/Day
2013,March,Oil Products Import,140780,Barrels/Day
2013,March,Oil Products Supply,1530427,Barrels/Day
2013,March,Oil Products Consumption,1072497,Barrels/Day
2013,March,Mogas Consumption,142647,Barrels/Day
2013,March,Diesel Oil Consumption,387167,Barrels/Day
2013,March,Others Consumption,542681,Barrels/Day
2013,March,Oil Products Export,275499,Barrels/Day
2013,March,Oil Products Demand,1347996,Barrels/Day
2013,April,Crude Production,249757,Barrels/Day
2013,April,Crude Import,907302,Barrels/Day
2013,April,Crude Export,19368,Barrels/Day
2013,April,Crude Throughput,1106089,Barrels/Day
2013,April,Oil Products Production,1340561,Barrels/Day
2013,April,Oil Products Import,108074,Barrels/Day
2013,April,Oil Products Supply,1448636,Barrels/Day
2013,April,Oil Products Consumption,1030335,Barrels/Day
2013,April,Mogas Consumption,144120,Barrels/Day
2013,April,Diesel Oil Consumption,373764,Barrels/Day
2013,April,Others Consumption,512451,Barrels/Day
2013,April,Oil Products Export,237284,Barrels/Day
2013,April,Oil Products Demand,1267620,Barrels/Day
2013,May,Crude Production,252425,Barrels/Day
2013,May,Crude Import,803681,Barrels/Day
2013,May,Crude Export,23458,Barrels/Day
2013,May,Crude Throughput,1001517,Barrels/Day
2013,May,Oil Products Production,1198036,Barrels/Day
2013,May,Oil Products Import,171480,Barrels/Day
2013,May,Oil Products Supply,1369517,Barrels/Day
2013,May,Oil Products Consumption,1029307,Barrels/Day
2013,May,Mogas Consumption,143237,Barrels/Day
2013,May,Diesel Oil Consumption,386877,Barrels/Day
2013,May,Others Consumption,499192,Barrels/Day
2013,May,Oil Products Export,214546,Barrels/Day
2013,May,Oil Products Demand,1243853,Barrels/Day
2013,June,Crude Production,242592,Barrels/Day
2013,June,Crude Import,816178,Barrels/Day
2013,June,Crude Export,28760,Barrels/Day
2013,June,Crude Throughput,997179,Barrels/Day
2013,June,Oil Products Production,1210253,Barrels/Day
2013,June,Oil Products Import,162489,Barrels/Day
2013,June,Oil Products Supply,1372743,Barrels/Day
2013,June,Oil Products Consumption,996808,Barrels/Day
2013,June,Mogas Consumption,141096,Barrels/Day
2013,June,Diesel Oil Consumption,350609,Barrels/Day
2013,June,Others Consumption,505102,Barrels/Day
2013,June,Oil Products Export,180890,Barrels/Day
2013,June,Oil Products Demand,1177699,Barrels/Day
2013,July,Crude Production,234579,Barrels/Day
2013,July,Crude Import,776218,Barrels/Day
2013,July,Crude Export,28068,Barrels/Day
2013,July,Crude Throughput,1088694,Barrels/Day
2013,July,Oil Products Production,1407350,Barrels/Day
2013,July,Oil Products Import,139750,Barrels/Day
2013,July,Oil Products Supply,1547101,Barrels/Day
2013,July,Oil Products Consumption,1003462,Barrels/Day
2013,July,Mogas Consumption,141546,Barrels/Day
2013,July,Diesel Oil Consumption,346602,Barrels/Day
2013,July,Others Consumption,515313,Barrels/Day
2013,July,Oil Products Export,273728,Barrels/Day
2013,July,Oil Products Demand,1277191,Barrels/Day
2013,August,Crude Production,231909,Barrels/Day
2013,August,Crude Import,968691,Barrels/Day
2013,August,Crude Export,26395,Barrels/Day
2013,August,Crude Throughput,1097294,Barrels/Day
2013,August,Oil Products Production,1421018,Barrels/Day
2013,August,Oil Products Import,144354,Barrels/Day
2013,August,Oil Products Supply,1565373,Barrels/Day
2013,August,Oil Products Consumption,979397,Barrels/Day
2013,August,Mogas Consumption,144938,Barrels/Day
2013,August,Diesel Oil Consumption,330406,Barrels/Day
2013,August,Others Consumption,504052,Barrels/Day
2013,August,Oil Products Export,319273,Barrels/Day
2013,August,Oil Products Demand,1298671,Barrels/Day
2013,September,Crude Production,225836,Barrels/Day
2013,September,Crude Import,765253,Barrels/Day
2013,September,Crude Throughput,1085038,Barrels/Day
2013,September,Oil Products Production,1465931,Barrels/Day
2013,September,Oil Products Import,135098,Barrels/Day
2013,September,Oil Products Supply,1601029,Barrels/Day
2013,September,Oil Products Consumption,958016,Barrels/Day
2013,September,Mogas Consumption,133875,Barrels/Day
2013,September,Diesel Oil Consumption,320932,Barrels/Day
2013,September,Others Consumption,503208,Barrels/Day
2013,September,Oil Products Export,306546,Barrels/Day
2013,September,Oil Products Demand,1264563,Barrels/Day
2013,October,Crude Production,239618,Barrels/Day
2013,October,Crude Import,881270,Barrels/Day
2013,October,Crude Export,37748,Barrels/Day
2013,October,Crude Throughput,1075959,Barrels/Day
2013,October,Oil Products Production,1451612,Barrels/Day
2013,October,Oil Products Import,169146,Barrels/Day
2013,October,Oil Products Supply,1620758,Barrels/Day
2013,October,Oil Products Consumption,988294,Barrels/Day
2013,October,Mogas Consumption,138643,Barrels/Day
2013,October,Diesel Oil Consumption,337634,Barrels/Day
2013,October,Others Consumption,512016,Barrels/Day
2013,October,Oil Products Export,286688,Barrels/Day
2013,October,Oil Products Demand,1274982,Barrels/Day
2013,November,Crude Production,230310,Barrels/Day
2013,November,Crude Import,942714,Barrels/Day
2013,November,Crude Export,12607,Barrels/Day
2013,November,Crude Throughput,1087176,Barrels/Day
2013,November,Oil Products Production,1444277,Barrels/Day
2013,November,Oil Products Import,93404,Barrels/Day
2013,November,Oil Products Supply,1537682,Barrels/Day
2013,November,Oil Products Consumption,1015697,Barrels/Day
2013,November,Mogas Consumption,142964,Barrels/Day
2013,November,Diesel Oil Consumption,365239,Barrels/Day
2013,November,Others Consumption,507494,Barrels/Day
2013,November,Oil Products Export,321207,Barrels/Day
2013,November,Oil Products Demand,1336905,Barrels/Day
2013,December,Crude Production,225200,Barrels/Day
2013,December,Crude Import,827312,Barrels/Day
2013,December,Crude Export,7422,Barrels/Day
2013,December,Crude Throughput,1121398,Barrels/Day
2013,December,Oil Products Production,1435767,Barrels/Day
2013,December,Oil Products Import,96215,Barrels/Day
2013,December,Oil Products Supply,1531983,Barrels/Day
2013,December,Oil Products Consumption,1008467,Barrels/Day
2013,December,Mogas Consumption,142494,Barrels/Day
2013,December,Diesel Oil Consumption,370960,Barrels/Day
2013,December,Others Consumption,495012,Barrels/Day
2013,December,Oil Products Export,312093,Barrels/Day
2013,December,Oil Products Demand,1320560,Barrels/Day
2014,January,Crude Production,218781,Barrels/Day
2014,January,Crude Import,895480,Barrels/Day
2014,January,Crude Export,16183,Barrels/Day
2014,January,Crude Throughput,1115652,Barrels/Day
2014,January,Oil Products Production,1468485,Barrels/Day
2014,January,Oil Products Import,166277,Barrels/Day
2014,January,Oil Products Supply,1634763,Barrels/Day
2014,January,Oil Products Consumption,1084076,Barrels/Day
2014,January,Mogas Consumption,137142,Barrels/Day
2014,January,Diesel Oil Consumption,372806,Barrels/Day
2014,January,Others Consumption,574127,Barrels/Day
2014,January,Oil Products Export,234611,Barrels/Day
2014,January,Oil Products Demand,1318687,Barrels/Day
2014,February,Crude Production,233235,Barrels/Day
2014,February,Crude Import,878409,Barrels/Day
2014,February,Crude Throughput,971488,Barrels/Day
2014,February,Oil Products Production,1356438,Barrels/Day
2014,February,Oil Products Import,202091,Barrels/Day
2014,February,Oil Products Supply,1558529,Barrels/Day
2014,February,Oil Products Consumption,1054921,Barrels/Day
2014,February,Mogas Consumption,140722,Barrels/Day
2014,February,Diesel Oil Consumption,381670,Barrels/Day
2014,February,Others Consumption,532529,Barrels/Day
2014,February,Oil Products Export,187484,Barrels/Day
2014,February,Oil Products Demand,1242406,Barrels/Day
2014,March,Crude Production,233705,Barrels/Day
2014,March,Crude Import,738525,Barrels/Day
2014,March,Crude Export,12602,Barrels/Day
2014,March,Crude Throughput,980716,Barrels/Day
2014,March,Oil Products Production,1350911,Barrels/Day
2014,March,Oil Products Import,179569,Barrels/Day
2014,March,Oil Products Supply,1530480,Barrels/Day
2014,March,Oil Products Consumption,1057293,Barrels/Day
2014,March,Mogas Consumption,143140,Barrels/Day
2014,March,Diesel Oil Consumption,380581,Barrels/Day
2014,March,Others Consumption,533571,Barrels/Day
2014,March,Oil Products Export,203456,Barrels/Day
2014,March,Oil Products Demand,1260749,Barrels/Day
2014,April,Crude Production,227695,Barrels/Day
2014,April,Crude Import,789321,Barrels/Day
2014,April,Crude Export,22525,Barrels/Day
2014,April,Crude Throughput,1042965,Barrels/Day
2014,April,Oil Products Production,1426414,Barrels/Day
2014,April,Oil Products Import,184580,Barrels/Day
2014,April,Oil Products Supply,1610995,Barrels/Day
2014,April,Oil Products Consumption,1069632,Barrels/Day
2014,April,Mogas Consumption,146379,Barrels/Day
2014,April,Diesel Oil Consumption,380543,Barrels/Day
2014,April,Others Consumption,542710,Barrels/Day
2014,April,Oil Products Export,203914,Barrels/Day
2014,April,Oil Products Demand,1273546,Barrels/Day
2014,May,Crude Production,243327,Barrels/Day
2014,May,Crude Import,830976,Barrels/Day
2014,May,Crude Export,9553,Barrels/Day
2014,May,Crude Throughput,1019620,Barrels/Day
2014,May,Oil Products Production,1373697,Barrels/Day
2014,May,Oil Products Import,219707,Barrels/Day
2014,May,Oil Products Supply,1593404,Barrels/Day
2014,May,Oil Products Consumption,1059866,Barrels/Day
2014,May,Mogas Consumption,144109,Barrels/Day
2014,May,Diesel Oil Consumption,384079,Barrels/Day
2014,May,Others Consumption,531678,Barrels/Day
2014,May,Oil Products Export,237416,Barrels/Day
2014,May,Oil Products Demand,1297282,Barrels/Day
2014,June,Crude Production,239692,Barrels/Day
2014,June,Crude Import,688491,Barrels/Day
2014,June,Crude Export,12816,Barrels/Day
2014,June,Crude Throughput,959284,Barrels/Day
2014,June,Oil Products Production,1359412,Barrels/Day
